inv,product_desc,qty,InvoiceDate,raw_price,provider,country_name
536544,VINTAGE SNAP CARDS,9,12/01/2010 14:32,1.66,16456,United Kingdom
536544,VINTAGE HEADS AND TAILS CARD GAME ,2,12/01/2010 14:32,2.51,16456,United Kingdom
536544,CHRISTMAS TREE DECORATION WITH BELL,10,12/01/2010 14:32,0.43,16456,United Kingdom
536544,CHRISTMAS TREE HEART DECORATION,9,12/01/2010 14:32,0.43,16456,United Kingdom
536544,CHRISTMAS TREE STAR DECORATION,11,12/01/2010 14:32,0.43,16456,United Kingdom
536544,CHRISTMAS HANGING TREE WITH BELL,1,12/01/2010 14:32,2.51,16456,United Kingdom
536544,CHRISTMAS HANGING STAR WITH BELL,3,12/01/2010 14:32,2.51,16456,United Kingdom
536544,CHRISTMAS HANGING HEART WITH BELL,1,12/01/2010 14:32,2.51,16456,United Kingdom
536544,GLITTER STAR GARLAND WITH BELLS ,1,12/01/2010 14:32,7.62,16456,United Kingdom
536544,GLITTER CHRISTMAS TREE WITH BELLS,1,12/01/2010 14:32,4.21,16456,United Kingdom
536544,PAINTED METAL HEART WITH HOLLY BELL,2,12/01/2010 14:32,2.98,16456,United Kingdom
536544,RED RETROSPOT MUG,2,12/01/2010 14:32,5.91,16456,United Kingdom
536544,LILAC DIAMANTE PEN IN GIFT BOX,1,12/01/2010 14:32,4.21,17841,United Kingdom
536544,I CAN ONLY PLEASE ONE PERSON MUG,1,12/01/2010 14:32,3.36,17841,United Kingdom
536544,SAVE THE PLANET MUG,5,12/01/2010 14:32,3.36,16456,United Kingdom
536544,GIN AND TONIC MUG,1,12/01/2010 14:32,3.36,16456,United Kingdom
536544,HEARTS GIFT TAPE,1,12/01/2010 14:32,1.66,16456,United Kingdom
536544,CAKES AND BOWS GIFT  TAPE,1,12/01/2010 14:32,1.66,16456,United Kingdom
536544,BINGO SET,1,12/01/2010 14:32,7.62,16456,United Kingdom
536544,WOODEN BOX OF DOMINOES,2,12/01/2010 14:32,2.51,16456,United Kingdom
536544,TRADITIONAL WOODEN CATCH CUP GAME ,3,12/01/2010 14:32,2.51,16456,United Kingdom
536544,POTTING SHED SEED ENVELOPES,1,12/01/2010 14:32,2.51,16456,United Kingdom
536544,GARDEN METAL SIGN ,1,12/01/2010 14:32,3.36,16456,United Kingdom
536544,VINTAGE SNAKES & LADDERS,3,12/01/2010 14:32,7.62,16456,United Kingdom
536544,VINTAGE SEASIDE JIGSAW PUZZLES,1,12/01/2010 14:32,7.62,16456,United Kingdom
536544,BLUE HARMONICA IN BOX ,3,12/01/2010 14:32,2.51,16456,United Kingdom
536544,RED  HARMONICA IN BOX ,2,12/01/2010 14:32,2.51,16456,United Kingdom
536544,UNION STRIPE WITH FRINGE  HAMMOCK,2,12/01/2010 14:32,16.98,16456,United Kingdom
536544,JUMBO BAG SCANDINAVIAN PAISLEY,1,12/01/2010 14:32,4.21,16456,United Kingdom
536544,SUKI  SHOULDER BAG,1,12/01/2010 14:32,3.36,16456,United Kingdom
536544,SKULLS DESIGN FLANNEL,2,12/01/2010 14:32,1.66,17841,United Kingdom
536544,KITTENS DESIGN FLANNEL,1,12/01/2010 14:32,1.66,17841,United Kingdom
536544,SET OF 6 STRAWBERRY CHOPSTICKS,1,12/01/2010 14:32,2.51,16456,United Kingdom
536544,PACK OF 60 DINOSAUR CAKE CASES,1,12/01/2010 14:32,1.28,16456,United Kingdom
536544,PACK OF 60 PINK PAISLEY CAKE CASES,1,12/01/2010 14:32,1.28,16456,United Kingdom
536544,PACK OF 12 SUKI TISSUES ,1,12/01/2010 14:32,0.85,16456,United Kingdom
536544,MODERN FLORAL STATIONERY SET,2,12/01/2010 14:32,2.51,16456,United Kingdom
536544,BOHEMIAN COLLAGE STATIONERY SET,1,12/01/2010 14:32,2.51,16456,United Kingdom
536544,VINTAGE PAISLEY STATIONERY SET,6,12/01/2010 14:32,2.51,16456,United Kingdom
536544,FLORAL FOLK STATIONERY SET,4,12/01/2010 14:32,2.51,16456,United Kingdom
536544,ROBOT BIRTHDAY CARD,1,12/01/2010 14:32,0.85,16456,United Kingdom
536544,CHRISTMAS CARD SCREEN PRINT ,1,12/01/2010 14:32,0.43,16456,United Kingdom
536544,PINK DOUGHNUT TRINKET POT ,1,12/01/2010 14:32,3.36,16456,United Kingdom
536544,CHRISTMAS PUDDING TRINKET POT ,1,12/01/2010 14:32,3.36,16456,United Kingdom
536544,CHOC TRUFFLE GOLD TRINKET POT ,1,12/01/2010 14:32,3.36,16456,United Kingdom
536544,BLACK PIRATE TREASURE CHEST,1,12/01/2010 14:32,3.36,16456,United Kingdom
536544,BROWN  PIRATE TREASURE CHEST ,1,12/01/2010 14:32,3.36,16456,United Kingdom
536544,SMALL WHITE RETROSPOT MUG IN BOX ,1,12/01/2010 14:32,7.62,16456,United Kingdom
536544,6 RIBBONS ELEGANT CHRISTMAS ,1,12/01/2010 14:32,3.36,17841,United Kingdom
536544,6 RIBBONS EMPIRE  ,1,12/01/2010 14:32,3.36,17841,United Kingdom
536544,6 RIBBONS RUSTIC CHARM,3,12/01/2010 14:32,3.36,16456,United Kingdom
536544,RIBBON REEL POLKADOTS ,1,12/01/2010 14:32,3.36,16456,United Kingdom
536544,RIBBON REEL FLORA + FAUNA ,1,12/01/2010 14:32,3.36,16456,United Kingdom
